,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
677,France,2018,1.86506607081999,10.048048712203066,0.184595894777499
678,France,2019,1.84297181445896,9.835681560674796,-0.21135163414400499
679,France,2020,-7.85525603703762,8.857057184778874,-0.994973627255966
680,Germany,1981,0.529240556536067,14.786040196626583,-0.311374965655759
681,Germany,1982,-0.394840774795966,14.26496691806904,-0.35240894223757596
682,Germany,1983,1.57241016952116,14.466641713981442,0.141377682171099
683,Germany,1984,2.82294780997955,15.001167761342794,0.369488688480308
684,Germany,1985,2.32793526226367,15.445183252510212,0.295987284611016
685,Germany,1986,2.28733922127036,15.316833720118964,-0.08310003856405301
686,Germany,1987,1.40215162742055,15.448241313171865,0.08579292264581499
687,Germany,1988,3.70723565949591,15.500755576545869,0.033993684011932
688,Germany,1989,3.89655169214447,15.336682963270889,-0.10584813912119001
689,Germany,1990,5.25500608278011,15.093509452924735,-0.158556782407587
690,Germany,1991,5.10826152190214,14.726313898989249,-0.243280434600541
691,Germany,1992,1.923076559054,14.433615309187315,-0.19875889636035898
692,Germany,1993,-0.976849818160517,14.369495404120643,-0.04442400860293
693,Germany,1994,2.39189207051331,14.235018939167842,-0.09358468141771799
694,Germany,1995,1.54414649556445,14.309261996272095,0.052155221866247006
695,Germany,1996,0.80582289149001,14.781044499901654,0.329704287860876
696,Germany,1997,1.79216082094591,14.591473661927068,-0.128252667107421
697,Germany,1998,2.01393278519326,14.470673958452664,-0.082787870693006
698,Germany,1999,1.88726115399444,14.268817276836934,-0.139493628420687
699,Germany,2000,2.91250296366708,14.357445154756372,0.062112981195232
700,Germany,2001,1.68146848097079,14.626077307708377,0.187103032647149
701,Germany,2002,-0.197973834771361,14.442202579463446,-0.125717049333536
702,Germany,2003,-0.700116686114356,14.437695430746896,-0.003120818096652
703,Germany,2004,1.17508813160987,14.435615532061504,-0.001440602965597
704,Germany,2005,0.731707163554191,14.2654728242709,-0.11786314716730599
705,Germany,2006,3.816441912988,14.624583792776196,0.251734360948985
706,Germany,2007,2.97645513131597,14.01632897857269,-0.41591256395546294
707,Germany,2008,0.95987913356484,14.164780573705857,0.10591332107009599
708,Germany,2009,-5.69383633640285,13.291848756957442,-0.616269212365239
709,Germany,2010,4.17988249873657,13.849740679331685,0.419724849849965
710,Germany,2011,3.92519270463411,13.358110761662864,-0.35497409594281404
711,Germany,2012,0.418497594217598,13.542893116739004,0.13832970722660498
712,Germany,2013,0.437591303144671,13.926669715511077,0.283378592346508
713,Germany,2014,2.20954343134872,13.348979909089046,-0.414808291014913
714,Germany,2015,1.49193152760772,13.602316191231566,0.189779506649814
715,Germany,2016,2.22999986782015,13.825842507656803,0.16432959893207502
716,Germany,2017,2.68023111405891,14.005308187887014,0.129804516528249
717,Germany,2018,1.08602451412267,13.654258362229868,-0.250654838113997
718,Germany,2019,1.05550824713283,13.302726634360452,-0.257452084575912
719,Germany,2020,-4.56961671737398,12.356541053591837,-0.7112719119737849
720,Greece,1981,-1.55372097081377,0.7074636325161291,-0.22824040615992602
721,Greece,1982,-1.13264787016661,0.7170593953548386,0.135636128808229
722,Greece,1983,-1.07862262110417,0.7210756134193548,0.056009559187613
723,Greece,1984,2.01058087650357,0.7528954606129032,0.44128308600894295
724,Greece,1985,2.5095561452717,0.7952779344193549,0.5629264090920371
725,Greece,1986,0.517660337701159,0.7969683907741938,0.021256170725685
726,Greece,1987,-2.25886325754693,0.8714890055483872,0.935051071496102
727,Greece,1988,4.28786130473252,0.9201620507741934,0.558504409303231
728,Greece,1989,3.80000006256157,0.9974509426129032,0.839948700054318
730,Greece,1991,3.10000000140165,1.0493362677456382,0.14513183092152102
