,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
42,Argentina,1983,4.34909327926756,1.7503378839574295,0.0422114630261614
43,Argentina,1984,1.57073870182023,1.754968212079307,0.002645391020966
44,Argentina,1985,-5.18902435343904,1.7338764765089238,-0.0120183006308663
45,Argentina,1986,6.15337706275693,1.831888347906334,0.0565275973953764
46,Argentina,1987,2.70486882770558,1.914517588702918,0.0451060463870633
47,Argentina,1988,-1.08993334133791,1.9465601207120309,0.0167366088450622
48,Argentina,1989,-7.15694965597953,1.877090786059859,-0.0356882553551753
49,Argentina,1990,-2.46721377810472,1.8468299742374623,-0.0161211232014599
50,Argentina,1991,9.13311056738961,1.8767534647329105,0.0162026233669956
51,Argentina,1992,7.93729155643076,2.013465592805436,0.0728450116872339
52,Argentina,1993,8.20697907221228,2.0801370733418816,0.0331127985373467
53,Argentina,1994,5.83620070368526,2.191492124609578,0.0535325545103606
54,Argentina,1995,-2.84520961057079,2.2616031266765493,0.0319923586672536
55,Argentina,1996,5.52668982715234,2.365566176656799,0.0459687417097907
56,Argentina,1997,8.1110467707457,2.393070311844567,0.0116268720187058
57,Argentina,1998,3.85017885156228,2.4782823665704545,0.0356078358016178
58,Argentina,1999,-3.38545704063269,2.5053083004037893,0.0109051067779393
59,Argentina,2000,-0.78899893905691,2.515452895192148,0.004049240082238
60,Argentina,2001,-4.40883968258557,2.4568947604727205,-0.0232793604807116
61,Argentina,2002,-10.8944848285903,2.355911903446976,-0.0411018244046867
62,Argentina,2003,8.83704079576924,2.525131376482789,0.0718275894731994
63,Argentina,2004,9.02957330068152,2.68134238533485,0.0618625273547726
64,Argentina,2005,8.85165992013437,2.84616373628062,0.0614697145158453
65,Argentina,2006,8.04715150043027,2.9900498635591157,0.0505544095880186
66,Argentina,2007,9.00765087504757,3.1204163279900725,0.0436000971153636
67,Argentina,2008,4.05723310346406,3.16092249566785,0.0129810138840891
68,Argentina,2009,-5.91852507634947,3.0727464115742347,-0.0278956805218931
69,Argentina,2010,10.1253981561002,3.185636294778455,0.0367390822682254
70,Argentina,2011,6.00395169280579,3.273665194537417,0.0276330665566717
71,Argentina,2012,-1.0264204544321,3.4018296253916844,0.0391501339440967
72,Argentina,2013,2.40532378079436,3.5382831714757987,0.0401118107343201
73,Argentina,2014,-2.51261532081394,3.527488196165085,-0.0030509076824993
74,Argentina,2015,2.73115982828944,3.587523733977996,0.0170193447785815
75,Argentina,2016,-2.08032784377811,3.57008922594462,-0.0048597610291051
76,Argentina,2017,2.81850297775918,3.5661057151634084,-0.0011158014629613
77,Argentina,2018,-2.61739646282038,3.5405341564924844,-0.0071707236726582
78,Argentina,2019,-2.0259342366392,3.3509062953585853,-0.0535591107873277
79,Argentina,2020,-9.89526896368687,3.1710945857449286,-0.0536606200724615
80,Australia,1981,3.33880733349639,3.088057979162633,0.0160461566942384
81,Australia,1982,3.32286786134055,3.059710133031324,-0.0091798296283919
82,Australia,1983,-2.22196943253216,2.955381087624382,-0.0340976892812983
83,Australia,1984,4.59592426080013,3.0687121316778008,0.0383473537568441
84,Australia,1985,5.2521152448473,3.159251726872608,0.0295041018217974
85,Australia,1986,4.03096802586074,3.22165795044601,0.0197534824599681
86,Australia,1987,2.54793201432742,3.316254448478083,0.0293626758293743
87,Australia,1988,5.74367784273176,3.46842247547328,0.045885510101624
88,Australia,1989,3.86444044919597,3.643501674947685,0.0504780489437104
89,Australia,1990,3.5735068997854,3.71901411010195,0.0207252368438526
90,Australia,1991,-0.395087176844456,3.691101119379529,-0.0075054812635964
91,Australia,1992,0.413780383815748,3.7518777010188975,0.0164657048597967
92,Australia,1993,4.03356714084148,3.830681860429381,0.0210039254182199
93,Australia,1994,3.9804736671948,3.9796779226421033,0.0388954415013784
94,Australia,1995,3.83383058905508,4.15547626556804,0.0441740126570906
95,Australia,1996,3.85441996283515,4.277292752567427,0.0293146872258061
96,Australia,1997,3.90829089340106,4.38223694857049,0.0245351913170008
97,Australia,1998,4.61401157561838,4.486790047226967,0.0238583855422473
98,Australia,1999,4.9366749281626,4.670450336343854,0.0409335598910844
99,Australia,2000,3.91242773271188,4.698934292064331,0.0060987600058231
100,Australia,2001,2.0383007317353,4.735387176164048,0.007757691815627
101,Australia,2002,4.01452665375521,4.83028240239087,0.0200395918425604
102,Australia,2003,3.11032510902798,4.899104350136398,0.0142480174060759
103,Australia,2004,4.20544688686265,5.055998934846219,0.0320251567422631
104,Australia,2005,3.16033832510615,5.07726071924944,0.0042052588770704
105,Australia,2006,2.72689344585038,5.295016583929744,0.0428884543696419
106,Australia,2007,3.7684875158189,5.422201433448459,0.024019726379086
107,Australia,2008,3.57701487814776,5.514283683801904,0.0169824473479367
108,Australia,2009,1.8668320701176,5.434360348145653,-0.0144938744974301
109,Australia,2010,2.17233709101625,5.431819179732699,-0.000467611319485
110,Australia,2011,2.46974629381731,5.600592144101709,0.0310711676483523
111,Australia,2012,3.91736246328504,5.518349899637517,-0.0146845623370032
112,Australia,2013,2.60021188065653,5.588354029795237,0.0126856997890472
113,Australia,2014,2.56293152083389,5.626763984185269,0.0068732142210823
114,Australia,2015,2.17220475337416,5.758417781305299,0.0233977820093502
115,Australia,2016,2.74164306864724,5.781415511816904,0.0039937585956799
116,Australia,2017,2.29592694694063,5.760971213681806,-0.0035362097903722
117,Australia,2018,2.87097248021668,5.836458410028445,0.0131032066550451
118,Australia,2019,2.11314942462376,6.044069517044327,0.0355714189034834
119,Australia,2020,-0.00383655856659004,5.736940992520309,-0.0508148563907004
120,Austria,1981,-0.14429469056661,1.1214724252978077,-0.0291506832258494
121,Austria,1982,2.01125470754351,1.0847578990667348,-0.032737787753741
122,Austria,1983,2.97308803031213,1.0817826376887476,-0.0027427883959609
123,Austria,1984,0.0512747629668411,1.070887012312169,-0.0100719174046436
124,Austria,1985,2.49867849748429,1.1369001493294788,0.061643419201415
125,Austria,1986,2.3013932119724,1.139164596974057,0.0019917735483749
126,Austria,1987,1.35716806415441,1.2024684945875883,0.0555704573173045
127,Austria,1988,3.29587989843014,1.184878111214002,-0.0146285607088769
128,Austria,1989,3.88707481782052,1.1915066845150164,0.0055943081725284
129,Austria,1990,4.34564139947821,1.2066038714840273,0.0126706691328013
130,Austria,1991,3.44162777669459,1.265450041379521,0.0487700821174372
131,Austria,1992,2.09352461709183,1.2454961927469623,-0.0157681836343425
132,Austria,1993,0.526809203706492,1.2676489240434747,0.0177862697818882
133,Austria,1994,2.40211907379886,1.259889984957974,-0.0061207318038433
134,Austria,1995,2.66798353089548,1.321310763311705,0.0487509061005668
135,Austria,1996,2.34953385169727,1.3230152763436354,0.0012900167615816
136,Austria,1997,2.09359938952392,1.3509671447609837,0.0211273965744354
137,Austria,1998,3.58142581460447,1.372618817231156,0.0160267942519085
138,Austria,1999,3.55633124664169,1.4037610856222682,0.0226882132170767
139,Austria,2000,3.37572214708479,1.4091285326106462,0.0038236185938995
140,Austria,2001,1.26716818922992,1.4593296201717132,0.0356256270448664
141,Austria,2002,1.65155392186669,1.4616250259530696,0.0015729179683794
142,Austria,2003,0.941470920725337,1.4769135175597032,0.0104599273652039
143,Austria,2004,2.73512022241023,1.5043332821872155,0.0185655857986986
144,Austria,2005,2.24406532463878,1.5305985123450652,0.017459714857642
145,Austria,2006,3.45404183614122,1.5146350451077624,-0.0104295588350238
146,Austria,2007,3.72741530093519,1.4825042527904284,-0.0212135539984471
147,Austria,2008,1.4604236757386,1.5112827304562473,0.0194120709007417
148,Austria,2009,-3.76457817791677,1.4643898857336883,-0.0310285056379902
149,Austria,2010,1.83709367680054,1.512264860595543,0.0326927789711333
150,Austria,2011,2.92279728368581,1.4160729659746123,-0.0636078355897588
151,Austria,2012,0.680445576816723,1.4908448179640026,0.0528022593369181
152,Austria,2013,0.0255047121972183,1.4806876080597262,-0.0068130564508703
153,Austria,2014,0.661272848852605,1.42138268344575,-0.0400522867154189
154,Austria,2015,1.01450158590511,1.4230250758220118,0.0011554892256602
155,Austria,2016,1.98943716230463,1.4706727484390012,0.0334833682319095
156,Austria,2017,2.25857243250671,1.5034628926342386,0.0222960167243471
157,Austria,2018,2.50159511872086,1.468179920084118,-0.0234678040429057
158,Austria,2019,1.49121084953705,1.5415868648660014,0.0499986028808223
159,Austria,2020,-6.73451407608768,1.4411543746076965,-0.0651487714038318
170,Azerbaijan,1991,-0.700000175699572,0.9012644966464172,-0.0391477040578481
171,Azerbaijan,1992,-22.6000003264444,0.7718177588158054,-0.1436279120194792
172,Azerbaijan,1993,-23.0999987188387,0.6695287588919485,-0.1325299900857401
173,Azerbaijan,1994,-19.7000012399238,0.615112890321182,-0.0812748785590976
174,Azerbaijan,1995,-11.7999991076818,0.5783327815937581,-0.0597940789506444
175,Azerbaijan,1996,1.29999940463827,0.4742665559601364,-0.1799417721866605
176,Azerbaijan,1997,5.80000014795783,0.454156722706268,-0.0424019636239301
177,Azerbaijan,1998,9.99999961153691,0.4559226282058746,0.0038883174272612
178,Azerbaijan,1999,7.40000129958564,0.4539478439113559,-0.0043314022431609
179,Azerbaijan,2000,11.0999991434346,0.4738715163597342,0.0438897831889888
180,Azerbaijan,2001,9.89999986533643,0.4568532950119141,-0.0359131552758299
181,Azerbaijan,2002,9.43891626906561,0.4515480068283038,-0.0116126735683758
182,Azerbaijan,2003,10.2082994004776,0.4886013262258064,0.0820584275363476
183,Azerbaijan,2004,9.25380179728907,0.5540325537352633,0.1339153702567272
184,Azerbaijan,2005,27.9615381082131,0.6006145986422899,0.0840781730116264
185,Azerbaijan,2006,34.5,0.5907296338803518,-0.0164580827443812
186,Azerbaijan,2007,24.9999998515683,0.534406892532193,-0.0953443641860137
187,Azerbaijan,2008,10.7589780604684,0.5395625100130291,0.0096473633721436
188,Azerbaijan,2009,9.29636374447091,0.476875368239149,-0.1161814258970037
189,Azerbaijan,2010,5.04894451349574,0.4710529698078396,-0.0122094761421804
190,Azerbaijan,2011,0.10000013782458,0.5233168575481385,0.1109511903971633
191,Azerbaijan,2012,2.1652394748416,0.538602632828906,0.0292094073796607
192,Azerbaijan,2013,5.80980084268208,0.553673921775728,0.0279822043714548
193,Azerbaijan,2014,2.75050681535518,0.5640225948902219,0.0186909166342958
194,Azerbaijan,2015,1.09397591627469,0.616780618921026,0.0935388484588504
195,Azerbaijan,2016,-3.09999988037266,0.6110458635712318,-0.0092978851375491
196,Azerbaijan,2017,0.199999938958655,0.5993272768975072,-0.0191779167037247
197,Azerbaijan,2018,1.49999999999999,0.6166832969608275,0.0289591692758686
198,Azerbaijan,2019,2.50000006743734,0.6503604473017108,0.0546101224191621
199,Azerbaijan,2020,-4.30000010230737,0.6385837306909404,-0.0181079840565812
200,Bangladesh,1981,7.23394369490737,0.1326229023128266,0.0601234503083243
201,Bangladesh,1982,2.13432783577075,0.1463088480834637,0.1031944372500242
202,Bangladesh,1983,3.88104639981708,0.1446846916785935,-0.0111008761680883
203,Bangladesh,1984,4.80331001525434,0.1563930804741443,0.0809234802916134
204,Bangladesh,1985,3.34201465415418,0.1737867723595234,0.1112177842692641
205,Bangladesh,1986,4.17338255900388,0.1891316726842951,0.0882972859006021
206,Bangladesh,1987,3.77240185252714,0.2087443681223967,0.103698630481843
207,Bangladesh,1988,2.4162568556623,0.2324749406867177,0.1136824565748599
208,Bangladesh,1989,2.83658212907925,0.2506112891934218,0.0780142085556847
209,Bangladesh,1990,5.62225816160704,0.2658830516517202,0.0609380467553943
210,Bangladesh,1991,3.48522781535524,0.2565165935153903,-0.035227736699062
211,Bangladesh,1992,5.44268555072118,0.2797579907302968,0.0906038743786454
212,Bangladesh,1993,4.71156172449463,0.3075687169489661,0.0994099440951465
213,Bangladesh,1994,3.89012644065625,0.3264842681003032,0.0615002440396943
214,Bangladesh,1995,5.12127789716163,0.38559105176745,0.1810402198276453
215,Bangladesh,1996,4.52291921762347,0.4039288721648233,0.0475576917911282
216,Bangladesh,1997,4.48989649735638,0.424406928917717,0.0506971849849287
217,Bangladesh,1998,5.17702687345252,0.4520130532501791,0.0650463563421563
218,Bangladesh,1999,4.67015636827868,0.4571473242975388,0.0113586787161166
219,Bangladesh,2000,5.29329471846036,0.4900349880668266,0.071941061494396
220,Bangladesh,2001,5.07728777597309,0.5601059610426948,0.1429917754491287
221,Bangladesh,2002,3.83312394005613,0.5778411315582271,0.0316639560173872
222,Bangladesh,2003,4.73956739916441,0.6124271502103031,0.0598538538764281
223,Bangladesh,2004,5.23953291045278,0.633472256546165,0.0343634444172422
224,Bangladesh,2005,6.53594494052328,0.6831318949967958,0.0783927598051199
225,Bangladesh,2006,6.67190498148189,0.7401299037952335,0.083436316201727
226,Bangladesh,2007,7.05859935657239,0.757520756308407,0.0234970272434567
227,Bangladesh,2008,6.0137897592333,0.8015519365075832,0.0581253778625834
228,Bangladesh,2009,5.04512479417707,0.8807969731230655,0.0988645064732278
229,Bangladesh,2010,5.57178818839176,0.9019469703633886,0.0240123409658539
230,Bangladesh,2011,6.4643791227776,0.9801710744583662,0.0867280523858975
231,Bangladesh,2012,6.52145878059439,1.049273472944658,0.0705003445694183
232,Bangladesh,2013,6.0136056582168,1.081164159990912,0.0303931128238252
233,Bangladesh,2014,6.06105935903952,1.1253173221226935,0.0408385366123797
234,Bangladesh,2015,6.5526398786925,1.3087206019137725,0.1629791670185294
235,Bangladesh,2016,7.11347821327242,1.3307917780453606,0.0168646967880792
236,Bangladesh,2017,6.59024999794057,1.382938528923397,0.0391847558260605
237,Bangladesh,2018,7.31941263014136,1.464803471247931,0.0591963710695548
238,Bangladesh,2019,7.88191515117722,1.6293069239263904,0.112304111716988
239,Bangladesh,2020,3.44802145482763,1.5797026169278543,-0.0304450354135835
250,Belarus,1991,-1.19999557046027,1.6736623415292842,-0.0022883108684567
251,Belarus,1992,-9.60000139597707,1.4513605006019,-0.1328235901658988
252,Belarus,1993,-7.60000184221086,1.2136038829188525,-0.1638163761411767
253,Belarus,1994,-11.7000038975536,1.0145287217201266,-0.164036358156607
254,Belarus,1995,-10.4000004914994,0.9025419147536292,-0.1103830818871489
255,Belarus,1996,2.80000465053934,0.9256974555794062,0.0256559174119883
256,Belarus,1997,11.4000054053548,0.93636385591538,0.0115225555300866
257,Belarus,1998,8.39999142031994,0.9156626824870936,-0.0221080441086108
258,Belarus,1999,3.39999916322962,0.8906999087222665,-0.0272619756622866
259,Belarus,2000,5.80000344007455,0.9182169745838544,0.0308937562383517
260,Belarus,2001,4.72530599387508,0.8926563705706813,-0.027837215735156
261,Belarus,2002,5.04526748002185,0.9234942130089352,0.0345461517499048
262,Belarus,2003,7.04319255874692,0.9165110551808217,-0.0075616692879547
263,Belarus,2004,11.4497431053961,1.0262903106697925,0.1197795213362833
264,Belarus,2005,9.40000152357688,1.0229411327961613,-0.0032633825330039
265,Belarus,2006,9.99999481247372,1.0877273717680005,0.0633333012963797
266,Belarus,2007,8.6000065362481,1.061186007546459,-0.0244007505101218
267,Belarus,2008,10.1999994395436,1.0751758259340547,0.013183191531088
268,Belarus,2009,0.199995310014486,1.0172251628730038,-0.0538987779144927
269,Belarus,2010,7.79826682269731,1.1024941141932705,0.0838250511611773
270,Belarus,2011,5.37870744981015,1.0826383734511285,-0.0180098383170697
271,Belarus,2012,1.68713553642841,1.1710710419138497,0.0816825549798536
272,Belarus,2013,1.00347084085645,1.0613611617251972,-0.0936833686958532
273,Belarus,2014,1.72638485417002,1.061798290803516,0.0004118570511928
274,Belarus,2015,-3.82957055828379,0.9613088434778178,-0.0946408072004455
275,Belarus,2016,-2.52644643552364,0.9822309246302924,0.0217641617409687
276,Belarus,2017,2.53218350023035,1.000327601937482,0.0184240557422898
277,Belarus,2018,3.14919759374963,1.1061096890118691,0.1057474440068468
278,Belarus,2019,1.40000000000001,1.1117750886226063,0.0051219148218457
279,Belarus,2020,-0.900000000246891,1.0324178429379356,-0.0713788665502369
280,Belgium,1981,-0.279283279362133,1.9378698018053453,-0.0491236289378613
281,Belgium,1982,0.594986772001008,1.8535680250153932,-0.043502291387902
282,Belgium,1983,0.311842702585196,1.796289460000283,-0.0309017873863219
283,Belgium,1984,2.46638280528001,1.877316521206056,0.0451080201771936
284,Belgium,1985,1.6517928990972,1.959725749346825,0.0438973541274896
285,Belgium,1986,1.82276183101794,2.0222058870701467,0.0318820823496075
286,Belgium,1987,2.30665956583917,2.08324662071473,0.0301852220067571
287,Belgium,1988,4.72320888032857,2.124734298945365,0.0199149144504076
288,Belgium,1989,3.46916698368338,2.1404536974337063,0.007398289045432
289,Belgium,1990,3.13740231557445,2.236869520597895,0.0450445731574509
290,Belgium,1991,1.83307427728701,2.3143672270948352,0.0346456088669069
291,Belgium,1992,1.53065494385902,2.309433493215183,-0.002131785233515
292,Belgium,1993,-0.961873309776593,2.2722584535919674,-0.0160970384002965
293,Belgium,1994,3.22697152488935,2.390068921498467,0.051847300961854
294,Belgium,1995,2.38475727961249,2.4196313490269064,0.0123688598527547
295,Belgium,1996,1.32145093041325,2.5699732482534583,0.0621342169694629
296,Belgium,1997,3.79365762950188,2.596542805810282,0.0103384568593778
297,Belgium,1998,1.96180827198427,2.647391340340659,0.0195831682098956
298,Belgium,1999,3.54274346363066,2.6285075672211224,-0.0071329738190903
299,Belgium,2000,3.71667938420875,2.6760544759505884,0.0180889373583705
300,Belgium,2001,1.09961888777849,2.6526914717881143,-0.0087303918408369
301,Belgium,2002,1.70688458453354,2.640508117925164,-0.0045928273199211
302,Belgium,2003,1.03798254902905,2.742087693441178,0.0384697077151319
303,Belgium,2004,3.5712043433582,2.7526318132885,0.0038452890739206
304,Belgium,2005,2.32173705381926,2.722024195074324,-0.0111194014638703
305,Belgium,2006,2.55234994366351,2.7296679838596245,0.0028081266871664
306,Belgium,2007,3.67688113594973,2.748488531439584,0.0068948120032341
