,Country,Year,Exajoules,fuel,Total,pct,key1,key2,key3,rank
1538,China,2013,1.865209962039058,Renwebales,122.15133451667884,0.015269665038202082,China,2021,159.49210028143003,1.0
1539,China,2013,0.4264704333462884,Other,122.15133451667884,0.003491328482277507,China,2021,159.49210028143003,1.0
1540,China,2014,22.11305973221931,Oil,125.80632594302067,0.17577065037440648,China,2021,159.49210028143003,1.0
1541,China,2014,6.78107288062376,Natural Gas,125.80632594302067,0.05390088956015611,China,2021,159.49210028143003,1.0
1542,China,2014,1.2467434386710439,Nuclear Energy,125.80632594302067,0.009910021847674895,China,2021,159.49210028143003,1.0
1543,China,2014,10.334910646764527,Hydro,125.80632594302067,0.08214937181652808,China,2021,159.49210028143003,1.0
1544,China,2014,82.48021539479998,Coal,125.80632594302067,0.655612623423693,China,2021,159.49210028143003,1.0
1545,China,2014,2.318879104940118,Renwebales,125.80632594302067,0.018432134374469916,China,2021,159.49210028143003,1.0
1546,China,2014,0.5314447450019315,Other,125.80632594302067,0.004224308603071596,China,2021,159.49210028143003,1.0
1547,China,2015,23.795623599684443,Oil,127.54571416704651,0.18656545031783142,China,2021,159.49210028143003,1.0
1548,China,2015,7.008823008849556,Natural Gas,127.54571416704651,0.05495145842117522,China,2021,159.49210028143003,1.0
1549,China,2015,1.5943304187788,Nuclear Energy,127.54571416704651,0.012500070497788009,China,2021,159.49210028143003,1.0
1550,China,2015,10.804893058928563,Hydro,127.54571416704651,0.0847138857584615,China,2021,159.49210028143003,1.0
1551,China,2015,80.91794044987198,Coal,127.54571416704651,0.634423045715937,China,2021,159.49210028143003,1.0
1552,China,2015,2.803054674999998,Renwebales,127.54571416704651,0.02197686290994333,China,2021,159.49210028143003,1.0
1553,China,2015,0.6210489559331798,Other,127.54571416704651,0.004869226378863601,China,2021,159.49210028143003,1.0
1554,China,2016,24.564881837772607,Oil,129.76644998272914,0.18930071556278216,China,2021,159.49210028143003,1.0
1555,China,2016,7.539879197591291,Natural Gas,129.76644998272914,0.05810345585160716,China,2021,159.49210028143003,1.0
1556,China,2016,1.9714633302156879,Nuclear Energy,129.76644998272914,0.015192396266354467,China,2021,159.49210028143003,1.0
1557,China,2016,11.114425668066415,Hydro,129.76644998272914,0.0856494546128499,China,2021,159.49210028143003,1.0
1558,China,2016,80.18585251171199,Coal,129.76644998272914,0.6179243750783355,China,2021,159.49210028143003,1.0
1559,China,2016,3.6761765093421896,Renwebales,129.76644998272914,0.028329175297863652,China,2021,159.49210028143003,1.0
1560,China,2016,0.7137709280289651,Other,129.76644998272914,0.00550042733020717,China,2021,159.49210028143003,1.0
1561,China,2017,25.859418520471564,Oil,134.4236529003428,0.19237253238195268,China,2021,159.49210028143003,1.0
1562,China,2017,8.685078690821433,Natural Gas,134.4236529003428,0.0646097506162867,China,2021,159.49210028143003,1.0
1563,China,2017,2.2809193548387094,Nuclear Energy,134.4236529003428,0.01696813994877603,China,2021,159.49210028143003,1.0
1564,China,2017,11.162074354838708,Hydro,134.4236529003428,0.08303653496988284,China,2021,159.49210028143003,1.0
1565,China,2017,80.560382035824,Coal,134.4236529003428,0.5993021339447514,China,2021,159.49210028143003,1.0
1566,China,2017,4.961322229838708,Renwebales,134.4236529003428,0.036908104509828094,China,2021,159.49210028143003,1.0
1567,China,2017,0.9144577137096772,Other,134.4236529003428,0.006802803628522322,China,2021,159.49210028143003,1.0
1568,China,2018,27.12478341316334,Oil,139.83710972109768,0.19397414225210446,China,2021,159.49210028143003,1.0
1569,China,2018,10.22133628318584,Natural Gas,139.83710972109768,0.0730945905816567,China,2021,159.49210028143003,1.0
1570,China,2018,2.6962365591397837,Nuclear Energy,139.83710972109768,0.019281266357102013,China,2021,159.49210028143003,1.0
1571,China,2018,11.418940696095072,Hydro,139.83710972109768,0.08165887237565136,China,2021,159.49210028143003,1.0
1572,China,2018,81.05322320103599,Coal,139.83710972109768,0.5796259902875212,China,2021,159.49210028143003,1.0
1573,China,2018,6.24579987761743,Renwebales,139.83710972109768,0.044664823880260066,China,2021,159.49210028143003,1.0
1574,China,2018,1.076789690860215,Other,139.83710972109768,0.007700314265704222,China,2021,159.49210028143003,1.0
1575,China,2019,28.494639325377772,Oil,145.10780826962772,0.19636875275816523,China,2021,159.49210028143003,1.0
1576,China,2019,11.101566371681413,Natural Gas,145.10780826962772,0.076505644348603,China,2021,159.49210028143003,1.0
1577,China,2019,3.17529234008625,Nuclear Energy,145.10780826962772,0.021882298257762778,China,2021,159.49210028143003,1.0
1578,China,2019,12.075750116160746,Hydro,145.10780826962772,0.08321916139566075,China,2021,159.49210028143003,1.0
1579,China,2019,81.69855289761601,Coal,145.10780826962772,0.5630196877194251,China,2021,159.49210028143003,1.0
1580,China,2019,7.266874973547769,Renwebales,145.10780826962772,0.05007914501778597,China,2021,159.49210028143003,1.0
1581,China,2019,1.295132245157766,Other,145.10780826962772,0.008925310502597178,China,2021,159.49210028143003,1.0
1582,China,2020,28.74402918600092,Oil,149.0528366377736,0.19284456327291719,China,2021,159.49210028143003,1.0
1583,China,2020,12.118221238938052,Natural Gas,149.0528366377736,0.08130151369334625,China,2021,159.49210028143003,1.0
1584,China,2020,3.322399122229537,Nuclear Energy,149.0528366377736,0.02229007643983047,China,2021,159.49210028143003,1.0
1585,China,2020,12.49628438077683,Hydro,149.0528366377736,0.08383795077409462,China,2021,159.49210028143003,1.0
1586,China,2020,82.37612308946399,Coal,149.0528366377736,0.5526639072938507,China,2021,159.49210028143003,1.0
1587,China,2020,8.43748828286153,Renwebales,149.0528366377736,0.05660736469823927,China,2021,159.49210028143003,1.0
1588,China,2020,1.5582913375027432,Other,149.0528366377736,0.010454623827721467,China,2021,159.49210028143003,1.0
1589,China,2021,30.598500070928885,Oil,159.49210028143003,0.19184962776800005,China,2021,159.49210028143003,1.0
1590,China,2021,13.632998893805308,Natural Gas,159.49210028143003,0.0854775808315857,China,2021,159.49210028143003,1.0
1591,China,2021,3.6835674961847418,Nuclear Energy,159.49210028143003,0.02309561094051018,China,2021,159.49210028143003,1.0
1592,China,2021,12.246048091933515,Hydro,159.49210028143003,0.07678153382095343,China,2021,159.49210028143003,1.0
1593,China,2021,86.16981729093136,Coal,159.49210028143003,0.5402763970057537,China,2021,159.49210028143003,1.0
1594,China,2021,11.208648393874599,Renwebales,159.49210028143003,0.07027713832908652,China,2021,159.49210028143003,1.0
1595,China,2021,1.9525200437716177,Other,159.49210028143003,0.012242111304110485,China,2021,159.49210028143003,1.0
1596,Germany,1965,3.6740511989999995,Oil,10.689455901695965,0.34370797099383543,Germany,2021,13.10164655278383,7.0
1597,Germany,1965,0.11151242500265009,Natural Gas,10.689455901695965,0.010432001967935317,Germany,2021,13.10164655278383,7.0
1598,Germany,1965,0.0011951612903225808,Nuclear Energy,10.689455901695965,0.00011180749528448489,Germany,2021,13.10164655278383,7.0
1599,Germany,1965,0.17258158180645164,Hydro,10.689455901695965,0.016145029587433933,Germany,2021,13.10164655278383,7.0
1600,Germany,1965,6.730115534596541,Coal,10.689455901695965,0.6296031899555108,Germany,2021,13.10164655278383,7.0
1601,Germany,1965,0.0,Renwebales,10.689455901695965,0.0,Germany,2021,13.10164655278383,7.0
1602,Germany,1965,0.0,Other,10.689455901695965,0.0,Germany,2021,13.10164655278383,7.0
1603,Germany,1966,4.110595752999999,Oil,10.717204632098081,0.38355111189057123,Germany,2021,13.10164655278383,7.0
1604,Germany,1966,0.1340277199745592,Natural Gas,10.717204632098081,0.012505846867302087,Germany,2021,13.10164655278383,7.0
1605,Germany,1966,0.0027069892473118276,Nuclear Energy,10.717204632098081,0.00025258351783303466,Germany,2021,13.10164655278383,7.0
1606,Germany,1966,0.18665223464516126,Hydro,10.717204632098081,0.017416130516546908,Germany,2021,13.10164655278383,7.0
1607,Germany,1966,6.283221935231049,Coal,10.717204632098081,0.5862743272077467,Germany,2021,13.10164655278383,7.0
1608,Germany,1966,0.0,Renwebales,10.717204632098081,0.0,Germany,2021,13.10164655278383,7.0
1609,Germany,1966,0.0,Other,10.717204632098081,0.0,Germany,2021,13.10164655278383,7.0
1610,Germany,1967,4.274717829999999,Oil,10.689952909581553,0.3998818204492286,Germany,2021,13.10164655278383,7.0
1611,Germany,1967,0.17275913476555596,Natural Gas,10.689952909581553,0.016160888287048446,Germany,2021,13.10164655278383,7.0
1612,Germany,1967,0.012513440860215054,Nuclear Energy,10.689952909581553,0.0011705796055471005,Germany,2021,13.10164655278383,7.0
1613,Germany,1967,0.17726654496774194,Hydro,10.689952909581553,0.016582537497321945,Germany,2021,13.10164655278383,7.0
1614,Germany,1967,6.052695958988041,Coal,10.689952909581553,0.5662041741608539,Germany,2021,13.10164655278383,7.0
1615,Germany,1967,0.0,Renwebales,10.689952909581553,0.0,Germany,2021,13.10164655278383,7.0
1616,Germany,1967,0.0,Other,10.689952909581553,0.0,Germany,2021,13.10164655278383,7.0
1617,Germany,1968,4.792041839,Oil,11.413485674333703,0.4198578747749425,Germany,2021,13.10164655278383,7.0
1618,Germany,1968,0.2839310638139995,Natural Gas,11.413485674333703,0.024876805554020626,Germany,2021,13.10164655278383,7.0
1619,Germany,1968,0.018039784946236558,Nuclear Energy,11.413485674333703,0.0015805675374705095,Germany,2021,13.10164655278383,7.0
1620,Germany,1968,0.17989248270967748,Hydro,11.413485674333703,0.015761397336679906,Germany,2021,13.10164655278383,7.0
1621,Germany,1968,6.13958050386379,Coal,11.413485674333703,0.5379233547968866,Germany,2021,13.10164655278383,7.0
1622,Germany,1968,0.0,Renwebales,11.413485674333703,0.0,Germany,2021,13.10164655278383,7.0
1623,Germany,1968,0.0,Other,11.413485674333703,0.0,Germany,2021,13.10164655278383,7.0
1624,Germany,1969,5.388990244,Oil,12.31120081333954,0.43773067515565783,Germany,2021,13.10164655278383,7.0
1625,Germany,1969,0.404338945620296,Natural Gas,12.31120081333954,0.03284317685584197,Germany,2021,13.10164655278383,7.0
1626,Germany,1969,0.050431720430107525,Nuclear Energy,12.31120081333954,0.004096409537521581,Germany,2021,13.10164655278383,7.0
1627,Germany,1969,0.1459821830322581,Hydro,12.31120081333954,0.011857672151207397,Germany,2021,13.10164655278383,7.0
1628,Germany,1969,6.321457720256877,Coal,12.31120081333954,0.5134720662997712,Germany,2021,13.10164655278383,7.0
