,Country,Year,Exajoules,fuel,Total,pct,rank
0,Australia,1965,0.7200696910000001,Oil,1.5361377197096775,0.4687533427250844,18.0
1,Australia,1965,0.00010611,Natural Gas,1.5361377197096775,6.907583782270138e-05,18.0
2,Australia,1965,0.0,Nuclear Energy,1.5361377197096775,0.0,18.0
3,Australia,1965,0.0818586929032258,Hydro,1.5361377197096775,0.053288641931594966,18.0
4,Australia,1965,0.7273000000000001,Coal,1.5361377197096775,0.47346015312836415,18.0
5,Australia,1965,0.0034016129032258054,Renewables,1.5361377197096775,0.0022143931885669037,18.0
6,Australia,1965,0.0034016129032258054,Other,1.5361377197096775,0.0022143931885669037,18.0
7,Australia,1966,0.7705711870000002,Oil,1.6092292516451614,0.47884487944289045,18.0
8,Australia,1966,0.00014148,Natural Gas,1.6092292516451614,8.791786493774018e-05,18.0
9,Australia,1966,0.0,Nuclear Energy,1.6092292516451614,0.0,18.0
10,Australia,1966,0.07818916529032259,Hydro,1.6092292516451614,0.048587959242219564,18.0
11,Australia,1966,0.7537999999999999,Coal,1.6092292516451614,0.4684230038879597,18.0
12,Australia,1966,0.003263709677419355,Renewables,1.6092292516451614,0.002028119780996257,18.0
13,Australia,1966,0.003263709677419355,Other,1.6092292516451614,0.002028119780996257,18.0
14,Australia,1967,0.8437959599999999,Oil,1.7064675961935483,0.49446937163188664,18.0
15,Australia,1967,0.00014148,Natural Gas,1.7064675961935483,8.290810813846434e-05,18.0
16,Australia,1967,0.0,Nuclear Energy,1.7064675961935483,0.0,18.0
17,Australia,1967,0.08096483361290323,Hydro,1.7064675961935483,0.047445866416393506,18.0
18,Australia,1967,0.7748999999999999,Coal,1.7064675961935483,0.45409593579655083,18.0
19,Australia,1967,0.00333266129032258,Renewables,1.7064675961935483,0.001952959023515257,18.0
20,Australia,1967,0.00333266129032258,Other,1.7064675961935483,0.001952959023515257,18.0
21,Australia,1968,0.9190259559999999,Oil,1.8093382388387096,0.507934855005253,18.0
22,Australia,1968,0.00109647,Natural Gas,1.8093382388387096,0.000606006094639192,18.0
23,Australia,1968,0.0,Nuclear Energy,1.8093382388387096,0.0,18.0
24,Australia,1968,0.08463436122580646,Hydro,1.8093382388387096,0.046776417702931804,18.0
25,Australia,1968,0.7981,Coal,1.8093382388387096,0.4411004989936242,18.0
26,Australia,1968,0.003240725806451613,Renewables,1.8093382388387096,0.0017911111017758696,18.0
27,Australia,1968,0.003240725806451613,Other,1.8093382388387096,0.0017911111017758696,18.0
28,Australia,1969,0.944813246,Oil,1.883970982451613,0.5015009545266529,18.0
29,Australia,1969,0.014855399999999998,Natural Gas,1.883970982451613,0.007885153295019785,18.0
30,Australia,1969,0.0,Nuclear Energy,1.883970982451613,0.0,18.0
31,Australia,1969,0.09244386870967743,Hydro,1.883970982451613,0.04906862662469468,18.0
32,Australia,1969,0.8254,Coal,1.883970982451613,0.43811715131934054,18.0
33,Australia,1969,0.0032292338709677413,Renewables,1.883970982451613,0.0017140571171460064,18.0
34,Australia,1969,0.0032292338709677413,Other,1.883970982451613,0.0017140571171460064,18.0
35,Australia,1970,1.044703518,Oil,2.0553652205029675,0.508281208409448,18.0
36,Australia,1970,0.062294308631999994,Natural Gas,2.0553652205029675,0.03030814573030285,18.0
37,Australia,1970,0.0,Nuclear Energy,2.0553652205029675,0.0,18.0
38,Australia,1970,0.10826860354838709,Hydro,2.0553652205029675,0.05267609010231901,18.0
39,Australia,1970,0.8341000000000001,Coal,2.0553652205029675,0.4058159550816413,18.0
40,Australia,1970,0.0029993951612903224,Renewables,2.0553652205029675,0.00145930033814445,18.0
41,Australia,1970,0.0029993951612903224,Other,2.0553652205029675,0.00145930033814445,18.0
42,Australia,1971,1.099960433,Oil,2.1587298214092776,0.5095405743187982,18.0
43,Australia,1971,0.09297604569960001,Natural Gas,2.1587298214092776,0.04306979260559004,18.0
44,Australia,1971,0.0,Nuclear Energy,2.1587298214092776,0.0,18.0
45,Australia,1971,0.12249858464516131,Hydro,2.1587298214092776,0.056745676754115945,18.0
46,Australia,1971,0.83725,Coal,2.1587298214092776,0.3878438106040618,18.0
47,Australia,1971,0.0030223790322580642,Renewables,2.1587298214092776,0.0014000728587169713,18.0
48,Australia,1971,0.0030223790322580642,Other,2.1587298214092776,0.0014000728587169713,18.0
49,Australia,1972,1.11972008,Oil,2.2571598054071744,0.49607479156665696,18.0
50,Australia,1972,0.13346734631040003,Natural Gas,2.2571598054071744,0.05913065879990873,18.0
51,Australia,1972,0.0,Nuclear Energy,2.2571598054071744,0.0,18.0
52,Australia,1972,0.12298689522580647,Hydro,2.2571598054071744,0.05448745584215318,18.0
53,Australia,1972,0.8745499999999999,Coal,2.2571598054071744,0.3874559514594217,18.0
54,Australia,1972,0.003217741935483871,Renewables,2.2571598054071744,0.0014255711659296605,18.0
55,Australia,1972,0.003217741935483871,Other,2.2571598054071744,0.0014255711659296605,18.0
56,Australia,1973,1.194814635,Oil,2.4135656030024646,0.49504129223322374,18.0
57,Australia,1973,0.16944767974440003,Natural Gas,2.4135656030024646,0.0702063700003049,18.0
58,Australia,1973,0.0,Nuclear Energy,2.4135656030024646,0.0,18.0
59,Australia,1973,0.13078473987096778,Hydro,2.4135656030024646,0.054187356543477484,18.0
60,Australia,1973,0.91075,Coal,2.4135656030024646,0.37734627924222613,18.0
61,Australia,1973,0.003884274193548386,Renewables,2.4135656030024646,0.0016093509903838399,18.0
62,Australia,1973,0.003884274193548386,Other,2.4135656030024646,0.0016093509903838399,18.0
63,Australia,1974,1.266246588,Oil,2.567773951623226,0.49313008537980474,18.0
64,Australia,1974,0.19332716472,Natural Gas,2.567773951623226,0.07528979122083065,18.0
65,Australia,1974,0.0,Nuclear Energy,2.567773951623226,0.0,18.0
66,Australia,1974,0.14769011825806452,Hydro,2.567773951623226,0.05751679121314467,18.0
67,Australia,1974,0.9506500000000001,Coal,2.567773951623226,0.3702233989090215,18.0
68,Australia,1974,0.004930040322580645,Renewables,2.567773951623226,0.0019199666385992058,18.0
69,Australia,1974,0.004930040322580645,Other,2.567773951623226,0.0019199666385992058,18.0
70,Australia,1975,1.2531762700000002,Oil,2.611660326306749,0.4798389198537797,18.0
71,Australia,1975,0.2076118941132,Natural Gas,2.611660326306749,0.07949421753739014,18.0
72,Australia,1975,0.0,Nuclear Energy,2.611660326306749,0.0,18.0
73,Australia,1975,0.1584830492903226,Hydro,2.611660326306749,0.060682872000601885,18.0
74,Australia,1975,0.9811500000000001,Coal,2.611660326306749,0.37568055467132005,18.0
75,Australia,1975,0.005619556451612903,Renewables,2.611660326306749,0.00215171796845409,18.0
76,Australia,1975,0.005619556451612903,Other,2.611660326306749,0.00215171796845409,18.0
77,Australia,1976,1.2809573470000002,Oil,2.702279632964239,0.47402842080960605,18.0
78,Australia,1976,0.2450779826094,Natural Gas,2.702279632964239,0.09069305027495031,18.0
79,Australia,1976,0.0,Nuclear Energy,2.702279632964239,0.0,18.0
80,Australia,1976,0.15067010980645162,Hydro,2.702279632964239,0.05575666854328304,18.0
81,Australia,1976,1.01445,Coal,2.702279632964239,0.3754052643645947,18.0
82,Australia,1976,0.005562096774193548,Renewables,2.702279632964239,0.0020582980037829246,18.0
83,Australia,1976,0.005562096774193548,Other,2.702279632964239,0.0020582980037829246,18.0
84,Australia,1977,1.341362727,Oil,2.834416717608258,0.47324118527351566,18.0
85,Australia,1977,0.279966375576,Natural Gas,2.834416717608258,0.0987738937033372,18.0
86,Australia,1977,0.0,Nuclear Energy,2.834416717608258,0.0,18.0
87,Australia,1977,0.1441775343870968,Hydro,2.834416717608258,0.05086673864552877,18.0
88,Australia,1977,1.0590500000000003,Coal,2.834416717608258,0.37363948406769537,18.0
89,Australia,1977,0.004930040322580645,Renewables,2.834416717608258,0.00173934915496149,18.0
90,Australia,1977,0.004930040322580645,Other,2.834416717608258,0.00173934915496149,18.0
91,Australia,1978,1.3714080965946933,Oil,2.9250493960206674,0.46884955121113564,18.0
92,Australia,1978,0.30141137032920007,Natural Gas,2.9250493960206674,0.10304488216139185,18.0
93,Australia,1978,0.0,Nuclear Energy,2.9250493960206674,0.0,18.0
94,Australia,1978,0.15622146135483875,Hydro,2.9250493960206674,0.053408144685476944,18.0
95,Australia,1978,1.0867,Coal,2.9250493960206674,0.3715150935496618,18.0
96,Australia,1978,0.0046542338709677404,Renewables,2.9250493960206674,0.0015911641961669134,18.0
97,Australia,1978,0.0046542338709677404,Other,2.9250493960206674,0.0015911641961669134,18.0
98,Australia,1979,1.3892932930880397,Oil,3.0334527687842594,0.4579907448649143,18.0
99,Australia,1979,0.34695065801880004,Natural Gas,3.0334527687842594,0.11437483437655441,18.0
100,Australia,1979,0.0,Nuclear Energy,3.0334527687842594,0.0,18.0
101,Australia,1979,0.15165155961290325,Hydro,3.0334527687842594,0.049993051209985324,18.0
102,Australia,1979,1.13595,Coal,3.0334527687842594,0.37447426631773917,18.0
103,Australia,1979,0.004803629032258064,Renewables,3.0334527687842594,0.001583551615403345,18.0
104,Australia,1979,0.004803629032258064,Other,3.0334527687842594,0.001583551615403345,18.0
105,Australia,1980,1.3239634050937374,Oil,3.0437134656596214,0.4349829312224084,18.0
106,Australia,1980,0.3983971646304,Natural Gas,3.0437134656596214,0.13089180999633318,18.0
107,Australia,1980,0.0,Nuclear Energy,3.0437134656596214,0.0,18.0
108,Australia,1980,0.14335410561290324,Hydro,3.0437134656596214,0.04709842343252114,18.0
109,Australia,1980,1.1691500000000001,Coal,3.0437134656596214,0.3841196003470145,18.0
110,Australia,1980,0.0044243951612903225,Renewables,3.0437134656596214,0.0014536175008613976,18.0
111,Australia,1980,0.0044243951612903225,Other,3.0437134656596214,0.0014536175008613976,18.0
112,Australia,1981,1.3047059684342843,Oil,3.092700721098117,0.42186622182149774,18.0
113,Australia,1981,0.4317998025348,Natural Gas,3.092700721098117,0.13961900664655388,18.0
114,Australia,1981,0.0,Nuclear Energy,3.092700721098117,0.0,18.0
115,Australia,1981,0.14760946625806454,Hydro,3.092700721098117,0.047728338293804656,18.0
116,Australia,1981,1.1993000000000003,Coal,3.092700721098117,0.3877840464221084,18.0
117,Australia,1981,0.004642741935483871,Renewables,3.092700721098117,0.0015011934080176321,18.0
118,Australia,1981,0.004642741935483871,Other,3.092700721098117,0.0015011934080176321,18.0
119,Australia,1982,1.2846570220119569,Oil,3.065639971741002,0.41905019306046876,18.0
120,Australia,1982,0.42113100714839996,Natural Gas,3.065639971741002,0.1373713192124241,18.0
121,Australia,1982,0.0,Nuclear Energy,3.065639971741002,0.0,18.0
122,Australia,1982,0.13594226516129032,Hydro,3.065639971741002,0.044343845466004804,18.0
123,Australia,1982,1.2120499999999998,Coal,3.065639971741002,0.3953660609767124,18.0
124,Australia,1982,0.005929838709677417,Renewables,3.065639971741002,0.0019342906421949521,18.0
125,Australia,1982,0.005929838709677417,Other,3.065639971741002,0.0019342906421949521,18.0
126,Australia,1983,1.1523005211933366,Oil,2.9603341118179305,0.389246780149999,18.0
127,Australia,1983,0.45746935385040005,Natural Gas,2.9603341118179305,0.1545330143729857,18.0
128,Australia,1983,0.0,Nuclear Energy,2.9603341118179305,0.0,18.0
129,Australia,1983,0.12905818838709684,Hydro,2.9603341118179305,0.04359581841518648,18.0
130,Australia,1983,1.2116000000000002,Coal,2.9603341118179305,0.4092781268043968,18.0
131,Australia,1983,0.004953024193548387,Renewables,2.9603341118179305,0.0016731301287160295,18.0
132,Australia,1983,0.004953024193548387,Other,2.9603341118179305,0.0016731301287160295,18.0
133,Australia,1984,1.1915241965011885,Oil,3.073780075226188,0.3876413300042322,18.0
134,Australia,1984,0.45114214956370924,Natural Gas,3.073780075226188,0.1467711217207078,18.0
135,Australia,1984,0.0,Nuclear Energy,3.073780075226188,0.0,18.0
136,Australia,1984,0.1397278420645161,Hydro,3.073780075226188,0.04545798288910896,18.0
137,Australia,1984,1.28125,Coal,3.073780075226188,0.41683203373153416,18.0
138,Australia,1984,0.005067943548387095,Renewables,3.073780075226188,0.0016487658272084297,18.0
139,Australia,1984,0.005067943548387095,Other,3.073780075226188,0.0016487658272084297,18.0
140,Australia,1985,1.1980829764242114,Oil,3.164492049453253,0.37860198657513167,18.0
141,Australia,1985,0.4822294440612996,Natural Gas,3.164492049453253,0.15238763015524626,18.0
142,Australia,1985,0.0,Nuclear Energy,3.164492049453253,0.0,18.0
143,Australia,1985,0.14839898380645164,Hydro,3.164492049453253,0.046895040811397,18.0
144,Australia,1985,1.3253000000000001,Coal,3.164492049453253,0.41880339065126726,18.0
145,Australia,1985,0.005240322580645161,Renewables,3.164492049453253,0.0016559759034789044,18.0
146,Australia,1985,0.005240322580645161,Other,3.164492049453253,0.0016559759034789044,18.0
147,Australia,1986,1.1813293571628054,Oil,3.2269442407685904,0.36608297789534705,18.0
148,Australia,1986,0.5267854125090109,Natural Gas,3.2269442407685904,0.1632458986596997,18.0
149,Australia,1986,0.0,Nuclear Energy,3.2269442407685904,0.0,18.0
150,Australia,1986,0.1493068904516129,Hydro,3.2269442407685904,0.04626881635117784,18.0
151,Australia,1986,1.35895,Coal,3.2269442407685904,0.4211259627084002,18.0
152,Australia,1986,0.005286290322580645,Renewables,3.2269442407685904,0.0016381721926876436,18.0
153,Australia,1986,0.005286290322580645,Other,3.2269442407685904,0.0016381721926876436,18.0
154,Australia,1987,1.2120116575358868,Oil,3.3216556581555023,0.364881788562307,18.0
155,Australia,1987,0.5378205270712284,Natural Gas,3.3216556581555023,0.16191338971297142,18.0
156,Australia,1987,0.0,Nuclear Energy,3.3216556581555023,0.0,18.0
157,Australia,1987,0.1449210541935484,Hydro,3.3216556581555023,0.043629162414150505,18.0
158,Australia,1987,1.4161000000000001,Coal,3.3216556581555023,0.4263235403474522,18.0
159,Australia,1987,0.005401209677419354,Renewables,3.3216556581555023,0.0016260594815594512,18.0
160,Australia,1987,0.005401209677419354,Other,3.3216556581555023,0.0016260594815594512,18.0
161,Australia,1988,1.2671031827294053,Oil,3.476823080311989,0.3644428127230745,18.0
162,Australia,1988,0.5507762237761319,Natural Gas,3.476823080311989,0.15841364689937246,18.0
163,Australia,1988,0.0,Nuclear Energy,3.476823080311989,0.0,18.0
164,Australia,1988,0.15259246412903227,Hydro,3.476823080311989,0.043888475370837544,18.0
165,Australia,1988,1.4895500000000002,Coal,3.476823080311989,0.4284227197048913,18.0
166,Australia,1988,0.008400604838709674,Renewables,3.476823080311989,0.002416172650912066,18.0
167,Australia,1988,0.008400604838709674,Other,3.476823080311989,0.002416172650912066,18.0
168,Australia,1989,1.3194582923219615,Oil,3.6528101426896207,0.36121732057785627,18.0
169,Australia,1989,0.6007523093999173,Natural Gas,3.6528101426896207,0.16446305335693523,18.0
170,Australia,1989,0.0,Nuclear Energy,3.6528101426896207,0.0,18.0
171,Australia,1989,0.15173260548387094,Hydro,3.6528101426896207,0.04153859619217654,18.0
172,Australia,1989,1.56225,Coal,3.6528101426896207,0.4276844234914687,18.0
173,Australia,1989,0.009308467741935481,Renewables,3.6528101426896207,0.0025483031907816353,18.0
174,Australia,1989,0.009308467741935481,Other,3.6528101426896207,0.0025483031907816353,18.0
175,Australia,1990,1.3495846092215635,Oil,3.7277422351019496,0.3620380713326478,18.0
176,Australia,1990,0.60393411781587,Natural Gas,3.7277422351019496,0.1620106970189566,18.0
177,Australia,1990,0.0,Nuclear Energy,3.7277422351019496,0.0,18.0
178,Australia,1990,0.15711725806451612,Hydro,3.7277422351019496,0.04214810149291858,18.0
179,Australia,1990,1.59965,Coal,3.7277422351019496,0.4291203358797289,18.0
180,Australia,1990,0.008728124999999998,Renewables,3.7277422351019496,0.0023413971378740714,18.0
181,Australia,1990,0.008728124999999998,Other,3.7277422351019496,0.0023413971378740714,18.0
182,Australia,1991,1.305434988550089,Oil,3.6993695669601743,0.35288039351601846,18.0
183,Australia,1991,0.5789556348616981,Natural Gas,3.6993695669601743,0.156501161720221,18.0
184,Australia,1991,0.0,Nuclear Energy,3.6993695669601743,0.0,18.0
185,Australia,1991,0.16663403225806447,Hydro,3.6993695669601743,0.04504389984345092,18.0
186,Australia,1991,1.63175,Coal,3.6993695669601743,0.44108866942451297,18.0
187,Australia,1991,0.00832646370967742,Renewables,3.6993695669601743,0.0022507791014022413,18.0
188,Australia,1991,0.00826844758064516,Other,3.6993695669601743,0.0022350963943944275,18.0
189,Australia,1992,1.3339690065025425,Oil,3.759577297793091,0.3548188801133562,18.0
190,Australia,1992,0.5989304525808709,Natural Gas,3.759577297793091,0.15930792350843512,18.0
191,Australia,1992,0.0,Nuclear Energy,3.759577297793091,0.0,18.0
192,Australia,1992,0.16969983870967742,Hydro,3.759577297793091,0.04513801027825466,18.0
193,Australia,1992,1.64145,Coal,3.759577297793091,0.43660493453972804,18.0
194,Australia,1992,0.007828403225806451,Renewables,3.759577297793091,0.0020822562234328315,18.0
195,Australia,1992,0.007699596774193547,Other,3.759577297793091,0.002047995336793125,18.0
196,Australia,1993,1.3753869370856362,Oil,3.838381457203574,0.3583247137942524,18.0
197,Australia,1993,0.6209763588276157,Natural Gas,3.838381457203574,0.16178078332006732,18.0
198,Australia,1993,0.0,Nuclear Energy,3.838381457203574,0.0,18.0
199,Australia,1993,0.17444225806451616,Hydro,3.838381457203574,0.045446827004944124,18.0
200,Australia,1993,1.652,Coal,3.838381457203574,0.4303897406808423,18.0
201,Australia,1993,0.007876306451612903,Renewables,3.838381457203574,0.002051986374838089,18.0
202,Australia,1993,0.007699596774193547,Other,3.838381457203574,0.002005948825055818,18.0
203,Australia,1994,1.4241210178780157,Oil,3.9876820557066193,0.35713003142765876,18.0
204,Australia,1994,0.6896396426673134,Natural Gas,3.9876820557066193,0.17294248463976622,18.0
205,Australia,1994,0.0,Nuclear Energy,3.9876820557066193,0.0,18.0
206,Australia,1994,0.17191935483870968,Hydro,3.9876820557066193,0.043112603371345135,18.0
207,Australia,1994,1.68575,Coal,3.9876820557066193,0.42273931984812774,18.0
208,Australia,1994,0.008247907258064513,Renewables,3.9876820557066193,0.0020683462580125336,18.0
209,Australia,1994,0.008004133064516127,Other,3.9876820557066193,0.0020072144550896975,18.0
210,Australia,1995,1.5399990036911289,Oil,4.164962858309975,0.3697509572308688,18.0
211,Australia,1995,0.6962964917156207,Natural Gas,4.164962858309975,0.16717952005895156,18.0
212,Australia,1995,0.0,Nuclear Energy,4.164962858309975,0.0,18.0
213,Australia,1995,0.16639451612903225,Hydro,4.164962858309975,0.03995102040274867,18.0
214,Australia,1995,1.743,Coal,4.164962858309975,0.4184911268830043,18.0
215,Australia,1995,0.009786254032258064,Renewables,4.164962858309975,0.0023496617773511312,18.0
216,Australia,1995,0.009486592741935484,Other,4.164962858309975,0.0022777136470755652,18.0
217,Australia,1996,1.5804554680620424,Oil,4.2881698695029105,0.36856176787727174,18.0
218,Australia,1996,0.7013758772473203,Natural Gas,4.2881698695029105,0.16356065608208395,18.0
219,Australia,1996,0.0,Nuclear Energy,4.2881698695029105,0.0,18.0
220,Australia,1996,0.1699872580645161,Hydro,4.2881698695029105,0.03964098047361664,18.0
221,Australia,1996,1.81425,Coal,4.2881698695029105,0.42308258656047826,18.0
222,Australia,1996,0.011224149193548385,Renewables,4.2881698695029105,0.0026174684154593674,18.0
223,Australia,1996,0.010877116935483868,Other,4.2881698695029105,0.0025365405910901463,18.0
224,Australia,1997,1.6058082565934657,Oil,4.39369440824791,0.36548018760226425,18.0
225,Australia,1997,0.6886981839125087,Natural Gas,4.39369440824791,0.15674694685631163,18.0
226,Australia,1997,0.0,Nuclear Energy,4.39369440824791,0.0,18.0
227,Australia,1997,0.16981693548387097,Hydro,4.39369440824791,0.03865014716660495,18.0
228,Australia,1997,1.90605,Coal,4.39369440824791,0.4338148771616738,18.0
229,Australia,1997,0.011863572580645161,Renewables,4.39369440824791,0.0027001360309389477,18.0
230,Australia,1997,0.011457459677419355,Other,4.39369440824791,0.0026077051822063994,18.0
231,Australia,1998,1.6054928833741167,Oil,4.499212829485032,0.3568386169359935,18.0
232,Australia,1998,0.709031542885109,Natural Gas,4.499212829485032,0.1575901318200728,18.0
233,Australia,1998,0.0,Nuclear Energy,4.499212829485032,0.0,18.0
234,Australia,1998,0.16817225806451613,Hydro,4.499212829485032,0.03737815134292385,18.0
235,Australia,1998,1.9910999999999999,Coal,4.499212829485032,0.44254407947798635,18.0
236,Australia,1998,0.012993362903225803,Renewables,4.499212829485032,0.0028879191528961277,18.0
237,Australia,1998,0.012422782258064513,Other,4.499212829485032,0.0027611012701273772,18.0
238,Australia,1999,1.6421542876724344,Oil,4.68347644521482,0.350627211833263,18.0
239,Australia,1999,0.7262659319108192,Natural Gas,4.68347644521482,0.15506983763158588,18.0
240,Australia,1999,0.0,Nuclear Energy,4.68347644521482,0.0,18.0
241,Australia,1999,0.1733191935483871,Hydro,4.68347644521482,0.03700652615120334,18.0
242,Australia,1999,2.1147948788573734,Coal,4.68347644521482,0.4515438272392918,18.0
243,Australia,1999,0.01391604435483871,Renewables,4.68347644521482,0.0029713065748535887,18.0
244,Australia,1999,0.01302610887096774,Other,4.68347644521482,0.00278129056980242,18.0
245,Australia,2000,1.641533690580384,Oil,4.709156368677235,0.3485833899037585,18.0
246,Australia,2000,0.7399828627507832,Natural Gas,4.709156368677235,0.15713703364635534,18.0
247,Australia,2000,0.0,Nuclear Energy,4.709156368677235,0.0,18.0
248,Australia,2000,0.1752885483870967,Hydro,4.709156368677235,0.03722291949212421,18.0
249,Australia,2000,2.1299830008299385,Coal,4.709156368677235,0.4523067050814951,18.0
250,Australia,2000,0.01214618951612903,Renewables,4.709156368677235,0.0025792708003749723,18.0
251,Australia,2000,0.010222076612903225,Other,4.709156368677235,0.002170681075891843,18.0
252,Australia,2001,1.6455072430646853,Oil,4.7445519947124355,0.34682036257554355,18.0
253,Australia,2001,0.7980954880276928,Natural Gas,4.7445519947124355,0.1682130344270924,18.0
254,Australia,2001,0.0,Nuclear Energy,4.7445519947124355,0.0,18.0
255,Australia,2001,0.17052273041474658,Hydro,4.7445519947124355,0.03594074437476617,18.0
256,Australia,2001,2.108488881131578,Coal,4.7445519947124355,0.4444021023442008,18.0
257,Australia,2001,0.012772833525345622,Renewables,4.7445519947124355,0.0026921052903583526,18.0
258,Australia,2001,0.009164818548387096,Other,4.7445519947124355,0.0019316509880386652,18.0
259,Australia,2002,1.6631093290560768,Oil,4.844840386261839,0.3432743282466095,18.0
260,Australia,2002,0.8213334136967667,Natural Gas,4.844840386261839,0.16952744532632325,18.0
261,Australia,2002,0.0,Nuclear Energy,4.844840386261839,0.0,18.0
262,Australia,2002,0.1691231113423517,Hydro,4.844840386261839,0.03490788093286247,18.0
263,Australia,2002,2.1559395204080585,Coal,4.844840386261839,0.4449970171404406,18.0
264,Australia,2002,0.020777027887617063,Renewables,4.844840386261839,0.004288485529168921,18.0
265,Australia,2002,0.01455798387096774,Other,4.844840386261839,0.0030048428245951623,18.0
266,Australia,2003,1.6569356980274335,Oil,4.918546038256745,0.33687510193859904,18.0
267,Australia,2003,0.8277944142328676,Natural Gas,4.918546038256745,0.1683006335193842,18.0
268,Australia,2003,0.0,Nuclear Energy,4.918546038256745,0.0,18.0
269,Australia,2003,0.1692453824441687,Hydro,4.918546038256745,0.03440963673568733,18.0
270,Australia,2003,2.217676734619273,Coal,4.918546038256745,0.4508805483104256,18.0
271,Australia,2003,0.027452120812655086,Renewables,4.918546038256745,0.005581348756142739,18.0
272,Australia,2003,0.019441688120347397,Other,4.918546038256745,0.003952730739761056,18.0
273,Australia,2004,1.6966645665787115,Oil,5.088350837648253,0.3334409557661083,18.0
274,Australia,2004,0.8443296339159491,Natural Gas,5.088350837648253,0.1659338478920969,18.0
275,Australia,2004,0.0,Nuclear Energy,5.088350837648253,0.0,18.0
276,Australia,2004,0.1627324755496199,Hydro,5.088350837648253,0.03198137878889499,18.0
277,Australia,2004,2.310916288709993,Coal,5.088350837648253,0.45415820615428676,18.0
278,Australia,2004,0.04135597009194575,Renewables,5.088350837648253,0.008127578347380574,18.0
279,Australia,2004,0.0323519028020341,Other,5.088350837648253,0.006358033051232486,18.0
280,Australia,2005,1.7233267720598355,Oil,5.120901661032006,0.33652799567967817,18.0
281,Australia,2005,0.8373233626831982,Natural Gas,5.120901661032006,0.16351092407317463,18.0
282,Australia,2005,0.0,Nuclear Energy,5.120901661032006,0.0,18.0
283,Australia,2005,0.1594249066966108,Hydro,5.120901661032006,0.031132194533195195,18.0
284,Australia,2005,2.2976002605682697,Coal,5.120901661032006,0.4486710373784523,18.0
285,Australia,2005,0.058741876837484684,Renewables,5.120901661032006,0.011471002711199602,18.0
286,Australia,2005,0.04448448218660678,Other,5.120901661032006,0.008686845624300058,18.0
287,Australia,2006,1.7771104795914172,Oil,5.337474667830222,0.33294967942467896,18.0
288,Australia,2006,0.933950271146992,Natural Gas,5.337474667830222,0.17497980398409263,18.0
289,Australia,2006,0.0,Nuclear Energy,5.337474667830222,0.0,18.0
290,Australia,2006,0.1530894905660377,Hydro,5.337474667830222,0.028682007895743572,18.0
291,Australia,2006,2.3597959006584586,Coal,5.337474667830222,0.44211842631896886,18.0
292,Australia,2006,0.06833732075471699,Renewables,5.337474667830222,0.012803305871706801,18.0
293,Australia,2006,0.04519120511259891,Other,5.337474667830222,0.008466776504809143,18.0
294,Australia,2007,1.822573095197629,Oil,5.467851454332704,0.3333252760100915,18.0
295,Australia,2007,1.0447133578409236,Natural Gas,5.467851454332704,0.19106469269809748,18.0
296,Australia,2007,0.0,Nuclear Energy,5.467851454332704,0.0,18.0
297,Australia,2007,0.13283094465725798,Hydro,5.467851454332704,0.024293078509293308,18.0
298,Australia,2007,2.339289053310281,Coal,5.467851454332704,0.42782600676846066,18.0
299,Australia,2007,0.07931784102822578,Renewables,5.467851454332704,0.014506217239199985,18.0
300,Australia,2007,0.04912716229838708,Other,5.467851454332704,0.008984728774857061,18.0
301,Australia,2008,1.8457773049117219,Oil,5.552152922191612,0.33244352790325066,18.0
302,Australia,2008,1.0272584855722002,Natural Gas,5.552152922191612,0.18501984724994003,18.0
303,Australia,2008,0.0,Nuclear Energy,5.552152922191612,0.0,18.0
304,Australia,2008,0.1195245288519334,Hydro,5.552152922191612,0.021527600288925985,18.0
305,Australia,2008,2.4382491218900184,Coal,5.552152922191612,0.4391538122346175,18.0
306,Australia,2008,0.07886903045481865,Renewables,5.552152922191612,0.014205125752135537,18.0
307,Australia,2008,0.042474450510919644,Other,5.552152922191612,0.007650086571130253,18.0
308,Australia,2009,1.8149068347810957,Oil,5.460002872366063,0.33240034432337495,18.0
309,Australia,2009,1.048911634704945,Natural Gas,5.460002872366063,0.19210825694133832,18.0
310,Australia,2009,0.0,Nuclear Energy,5.460002872366063,0.0,18.0
311,Australia,2009,0.1271001801075268,Hydro,5.460002872366063,0.023278409018940426,18.0
312,Australia,2009,2.3575005021235813,Coal,5.460002872366063,0.4317764215940734,18.0
313,Australia,2009,0.07955891703481649,Renewables,5.460002872366063,0.01457122256061013,18.0
314,Australia,2009,0.032024803614097964,Other,5.460002872366063,0.005865345561662715,18.0
315,Australia,2010,1.869504511039342,Oil,5.4506002636899025,0.34299057362422325,18.0
316,Australia,2010,1.1414313540458296,Natural Gas,5.4506002636899025,0.2094138808251392,18.0
317,Australia,2010,0.0,Nuclear Energy,5.4506002636899025,0.0,18.0
318,Australia,2010,0.1373511854343953,Hydro,5.4506002636899025,0.025199276921733467,18.0
319,Australia,2010,2.1866195646401243,Coal,5.4506002636899025,0.4011704140563492,18.0
320,Australia,2010,0.08763646523563363,Renewables,5.4506002636899025,0.01607831449674246,18.0
321,Australia,2010,0.028057183294577473,Other,5.4506002636899025,0.005147540075812412,18.0
322,Australia,2011,1.9694171444901356,Oil,5.619127329082648,0.350484519953324,18.0
