,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
2491,Sri Lanka,1992,0.0439999125185615,0.1151945016178064,0.007281799154426081
2492,Sri Lanka,1993,0.0690006325197233,0.1256430747664645,0.00907037488935407
2493,Sri Lanka,1994,0.0559991872721346,0.136114099571258,0.00833394504572277
2494,Sri Lanka,1995,0.0550008523205227,0.1466576205372451,0.007746090228123199
2495,Sri Lanka,1996,0.0379996720523084,0.1542774743922,0.005195675360776561
2496,Sri Lanka,1997,0.0640539969772809,0.1592411799972903,0.0032173884260457302
2497,Sri Lanka,1998,0.0469842304623258,0.1697602059229484,0.006605719654826139
2498,Sri Lanka,1999,0.0430054049792376,0.1825894113016,0.0075572513056885605
2499,Sri Lanka,2000,0.060000331601439895,0.1927678371884323,0.005574488583031599
2500,Sri Lanka,2001,-0.0154540813414316,0.1873186517018963,-0.00282681258762548
2501,Sri Lanka,2002,0.039646756856609205,0.1926328901861503,0.00283700444988854
2502,Sri Lanka,2003,0.0594026907760478,0.1982220540812735,0.00290145877462677
2503,Sri Lanka,2004,0.054450612778996994,0.1926247767675012,-0.00282374095037748
2504,Sri Lanka,2005,0.062417480446522504,0.2224310300377311,0.01547373799488225
2505,Sri Lanka,2006,0.0766829190011271,0.2388025608228345,0.00736027288203726
2506,Sri Lanka,2007,0.0679682611895814,0.2427845963401172,0.0016675011790334
2507,Sri Lanka,2008,0.0595008814507847,0.2288728919251156,-0.0057300605659152395
2508,Sri Lanka,2009,0.0353891205299132,0.2320554227960118,0.0013905232918267302
2509,Sri Lanka,2010,0.08015967370880621,0.2506172284785531,0.00799886745109943
2510,Sri Lanka,2011,0.0840473302101104,0.272084302165578,0.00856568154446009
2511,Sri Lanka,2012,0.0914457224642567,0.2806288458019861,0.00314040301788831
2512,Sri Lanka,2013,0.0339573264983426,0.28517087877471,0.0016185196356930099
2513,Sri Lanka,2014,0.0496070059169729,0.3064379093158733,0.00745764456473996
2514,Sri Lanka,2015,0.0500768330472783,0.3438824487553431,0.012219290858322709
2515,Sri Lanka,2016,0.04486634530968361,0.3738071530506393,0.00870201558806109
2516,Sri Lanka,2017,0.035781696792194,0.366540431176129,-0.00194397614256619
2517,Sri Lanka,2018,0.0327200047840022,0.3778175513121154,0.00307663743936819
2518,Sri Lanka,2019,0.0232881977075081,0.3893997249529408,0.00306554674355434
2519,Sri Lanka,2020,-0.0361519138926425,0.3717010017454288,-0.00454512986871032
2520,Sweden,1981,0.0045483041663563,2.2899124638767856,-0.00077095768850364
2521,Sweden,1982,0.0124866467922725,2.17762747871717,-0.00490346189781939
2522,Sweden,1983,0.0190063873020327,2.1648885111658323,-0.00058499296485927
2523,Sweden,1984,0.042295352449170494,2.292003361295665,0.00587165803108167
2524,Sweden,1985,0.021603737456558497,2.489852885766447,0.008632165546168212
2525,Sweden,1986,0.026913231733863698,2.580866532610961,0.0036553825073282597
2526,Sweden,1987,0.0335384298424782,2.526736537711445,-0.00209735738813099
2527,Sweden,1988,0.0255903866544574,2.46934490796976,-0.00227137372199741
2528,Sweden,1989,0.0265480692720075,2.41497429002349,-0.00220182355938978
2529,Sweden,1990,0.00754674768666845,2.456321807996437,0.00171213077272738
2530,Sweden,1991,-0.011459748685806499,2.329534744852356,-0.0051616633753497395
2531,Sweden,1992,-0.0115859276007859,2.347078197666641,0.0007530882659317001
2532,Sweden,1993,-0.020656163696098302,2.32184677647584,-0.00107501408414449
2533,Sweden,1994,0.0392997283681697,2.3221422207179314,1.272453656653e-05
2534,Sweden,1995,0.0393519292606446,2.3487717937718298,0.00114676753285443
2535,Sweden,1996,0.0157945640649923,2.2823744995077595,-0.00282689422787407
2536,Sweden,1997,0.0307052659296374,2.362889313541,0.0035276776028914103
2537,Sweden,1998,0.0431183635326269,2.55720323058346,0.00822357255284478
2538,Sweden,1999,0.0424718414367548,2.4828188041766404,-0.00290881950707719
2539,Sweden,2000,0.047663488714872006,2.3020917619010968,-0.00727910719749348
2540,Sweden,2001,0.0144949861796981,2.4691994660931966,0.007258950618636501
2541,Sweden,2002,0.021969210621745998,2.311240435845189,-0.006397175781749751
2542,Sweden,2003,0.0230981059032811,2.21464999620532,-0.00417916016619651
2543,Sweden,2004,0.0433685615384474,2.3855111721376843,0.007715041935525959
2544,Sweden,2005,0.028588032399026103,2.4510298495069485,0.00274652569790951
2545,Sweden,2006,0.046627735517512606,2.3033112839308463,-0.006026795863208981
